id,cause_of_death,region_origin,missing,dead,incident_region,date,source,reliability,lat,lon,affected_nationality
206,Drowning,Sub-Saharan Africa,12.0,,Mediterranean,17/11/2014,IOM Rome,Verified,36.3151,12.9199,Reported as unspecified nationals of Sub-Saharan Africa
207,Presumed drowning,Horn of Africa,30.0,,Horn of Africa,11/11/2014,IOM Djibouti,Verified,12.093,44.0305,Ethiopia
208,Drowning,South Asia,0,4.0,Mediterranean,07/11/2014,Daily News,Verified,39.279,26.531999999999996,Afghanistan
209,Drowning,South Asia,11.0,27.0,Middle East ,05/11/2014,Daily Sabah,Verified,41.2582,29.1289,Afghanistan
210,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,30/10/2014,PCOME,Verified,31.3642,-111.11,UNKNOWN
211,Presumed drowning,UNKNOWN,20.0,,Mediterranean,29/10/2014,Mail Online,Verified,34.3706,14.1724,Reported as unspecified nationals of Africa
214,Drowning,Caribbean,2.0,,Caribbean,27/10/2014,New York Times,Verified,24.5671,-80.321,Cuba
215,Hit by truck,Middle East/ South Asia,0,1.0,Europe,24/10/2014,Liberation.fr,Partially Verified,50.9513,1.8586900000000002,Syria
218,Hit by vehicle,Horn of Africa,0,1.0,Europe,20/10/2014,Kentonline,Verified,50.95131433,1.8586900000000002,Ethiopia
219,Drowning,Horn of Africa,0,1.0,Horn of Africa,17/10/2014,Society for Humanitarian Solidarity,Verified,12.5331,47.9224,UNKNOWN
220,Drowning,Horn of Africa,0,1.0,Horn of Africa,17/10/2014,Society for Humanitarian Solidarity,Verified,12.5331,47.9224,UNKNOWN
221,Drowning due to forced disembarcation,Horn of Africa,0,1.0,Horn of Africa,17/10/2014,Society for Humanitarian Solidarity,Verified,12.5331,47.9224,UNKNOWN
222,Drowning,Horn of Africa,0,1.0,Horn of Africa,17/10/2014,Society for Humanitarian Solidarity,Verified,12.5331,47.9224,UNKNOWN
223,UNKNOWN,Horn of Africa,0,1.0,Horn of Africa,17/10/2014,Society for Humanitarian Solidarity,Verified,12.5331,47.9224,UNKNOWN
224,Drowning,Horn of Africa,0,1.0,Horn of Africa,17/10/2014,Society for Humanitarian Solidarity,Verified,12.5331,47.9224,UNKNOWN
225,Drowning,Horn of Africa,0,1.0,Horn of Africa,17/10/2014,Society for Humanitarian Solidarity,Verified,12.5331,47.9224,UNKNOWN
226,Drowning,Horn of Africa,0,1.0,Horn of Africa,16/10/2014,Society for Humanitarian Solidarity,Verified,12.6082,48.8232,UNKNOWN
229,Drowning,UNKNOWN,4.0,,Southeast Asia,14/10/2014,Phuketwan,Partially Verified,9.00988,98.2892,Unknown. Survivors from Bangladesh
229,Drowning,UNKNOWN,4.0,,Southeast Asia,14/10/2014,Phuketwan,Partially Verified,9.00988,98.2892,Burma
229,Drowning,UNKNOWN,4.0,,Southeast Asia,14/10/2014,Phuketwan,Partially Verified,9.00988,98.2892,or are ethnic Rohingya
230,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,12/10/2014,PCOME,Verified,31.7146,-111.43799999999999,UNKNOWN
231,"Hyperthermia, starvation",UNKNOWN,0,3.0,Mediterranean,10/10/2014,spyghana,Partially Verified,35.898,15.4907,UNKNOWN
233,Presumed drowning,Caribbean,2.0,,Caribbean,05/10/2014,US Coast Guard,Verified,25.7529,-79.8528,UNKNOWN
234,Drowning,Horn of Africa,0,64.0,Horn of Africa,02/10/2014,UNHCR,Verified,12.7047,49.4824,UNKNOWN
235,Drowning,Sub-Saharan Africa,85.0,10.0,Mediterranean,02/10/2014,AFP,Verified,33.5963,14.6338,Reported as unspecified nationals of Sub-Saharan Africa
236,Drowning,Sub-Saharan Africa,6.0,2.0,Mediterranean,01/10/2014,AFP,Verified,35.9858,-5.39635,Reported as unspecified nationals of Sub-Saharan Africa
237,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,01/10/2014,PCOME,Verified,32.1376,-112.665,UNKNOWN
238,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,26/09/2014,PCOME,Verified,31.7673,-111.973,UNKNOWN
239,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,25/09/2014,PCOME,Verified,32.1498,-112.039,UNKNOWN
240,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,25/09/2014,PCOME,Verified,32.1236,-113.197,UNKNOWN
241,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,23/09/2014,PCOME,Verified,31.7497,-111.679,UNKNOWN
242,Drowning,UNKNOWN,33.0,10.0,Mediterranean,21/09/2014,UNHCR News Today,Verified,33.6053,16.9684,UNKNOWN
243,Drowning,MENA,73.0,15.0,Mediterranean,14/09/2014,Palestinian News Network,Partially Verified,31.5253,29.6864,15 dead from Palestine. Missing are from Palestine
243,Drowning,MENA,73.0,15.0,Mediterranean,14/09/2014,Palestinian News Network,Partially Verified,31.5253,29.6864,Syria
243,Drowning,MENA,73.0,15.0,Mediterranean,14/09/2014,Palestinian News Network,Partially Verified,31.5253,29.6864,and Egypt
244,Drowning,UNKNOWN,94.0,70.0,Mediterranean,14/09/2014,"IOM, Italian Coast Guard, Al Wasat",Partially Verified,33.5048,13.8702,UNKNOWN
245,Drowning,UNKNOWN,16.0,2.0,Mediterranean,12/09/2014,Il Fatto Cronaca,Verified,34.9853,16.105999999999998,UNKNOWN
246,Drowning,MENA,497.0,3.0,Mediterranean,12/09/2014,"Still under investigation, but reports passed on via IOM Italy. Also the Guardian",Verified,33.9069,14.4141,Syrian Arab Republic
246,Drowning,MENA,497.0,3.0,Mediterranean,12/09/2014,"Still under investigation, but reports passed on via IOM Italy. Also the Guardian",Verified,33.9069,14.4141,Egypt
246,Drowning,MENA,497.0,3.0,Mediterranean,12/09/2014,"Still under investigation, but reports passed on via IOM Italy. Also the Guardian",Verified,33.9069,14.4141,Sudan
247,UNKNOWN,UNKNOWN,0,1.0,U.S./Mexico Border,12/09/2014,PCOME,Verified,31.7668,-112.04899999999999,UNKNOWN
248,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,11/09/2014,PCOME,Verified,32.5531,-112.43299999999999,UNKNOWN
249,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,10/09/2014,PCOME,Verified,32.3769,-113.164,UNKNOWN
251,UNKNOWN,UNKNOWN,0,1.0,U.S./Mexico Border,07/09/2014,PCOME,Verified,32.0038,-113.029,UNKNOWN
252,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,06/09/2014,PCOME,Verified,32.2291,-110.959,UNKNOWN
253,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,03/09/2014,PCOME,Verified,31.9292,-112.068,Mexico
254,Presumed drowning,UNKNOWN,100.0,,Mediterranean,31/08/2014,Press Association,Partially Verified,32.8879,13.7096,UNKNOWN
255,Tortured to death,South Asia,0,1.0,Southeast Asia,31/08/2014,Daily Star,Verified,22.6699,88.9467,Bangladesh
256,Presumed drowning,East Asia,9.0,,Southeast Asia,09/09/2014,China Central Television (eng); China News Service (eng) (ECNS),Verified,22.2344,113.64299999999999,China
257,Drowning,MENA,0,42.0,Mediterranean,29/08/2014,AFP,Verified,33.5111,11.8652,Syrian Arab Republic
258,Presumed drowning,Caribbean,23.0,,Caribbean,28/08/2014,Dominican Today,Verified,18.3459,-67.8186,Dominican Republic
258,Presumed drowning,Caribbean,23.0,,Caribbean,28/08/2014,Dominican Today,Verified,18.3459,-67.8186,Haiti
259,"Dehydration, Presumed drowning",Caribbean,6.0,11.0,Caribbean,28/08/2014,Yahoo! News,Verified,23.6244,-86.2866,Cuba
260,Drowning,Caribbean,0,1.0,Caribbean,25/08/2014,Miami Herald,Verified,26.2937,-80.0615,Haiti
261,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,25/08/2014,PCOME,Verified,31.7552,-111.833,UNKNOWN
262,Drowning,UNKNOWN,0,24.0,Mediterranean,24/08/2014,IOM Rome,Verified,34.5671,14.0625,UNKNOWN
263,Unspecified location between North Africa and Italy. Body brought to Calabria.,UNKNOWN,0,1.0,Mediterranean,24/08/2014,IOM Rome,Verified,34.3134,16.9189,UNKNOWN
264,Drowning,Caribbean,5.0,4.0,Caribbean,24/08/2014,Miami Herald,Verified,25.8709,-79.6756,Cuba
265,Drowning,Sub-Saharan Africa,8.0,18.0,Mediterranean,23/08/2014,IOM Rome and Yahoo! News,Verified,35.2823,15.8752,Reported as unspecified nationals of Sub-Saharan Africa
266,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,03/08/2014,PCOME,Verified,32.1119,-112.271,UNKNOWN
267,Drowning,Sub-Saharan Africa,81.0,170.0,Mediterranean,22/08/2014,"Aljazeera, Telegraph, IOM, UNHCR",Verified,32.9212,13.7659,Sub-Saharan Africa
268,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,21/08/2014,PCOME,Verified,32.1816,-112.42399999999999,UNKNOWN
269,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,18/08/2014,PCOME,Verified,32.1991,-112.155,UNKNOWN
270,"Homicide, likely by asphyxiation",South Asia,0,1.0,Europe,16/08/2014,News Letter - The Pride of Northern Ireland,Verified,51.4616,0.345211,Afghanistan
271,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,05/08/2014,PCOME,Verified,31.7938,-112.23100000000001,UNKNOWN
272,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,05/08/2014,PCOME,Verified,31.7155,-112.14399999999999,UNKNOWN
273,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,05/08/2014,PCOME,Verified,32.0302,-111.74700000000001,Unnknown
274,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,04/08/2014,PCOME,Verified,31.8323,-112.508,UNKNOWN
275,Drowning,MENA,170.0,2.0,Mediterranean,03/08/2014,IOM Italy,Verified,33.49917908,15.49076328,Syrian Arab Republic
276,Hit by train,Central America,0,1.0,U.S./Mexico Border,01/08/2014,PCOME,Verified,31.8276,-111.999,UNKNOWN
277,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,31/07/2014,PCOME,Verified,31.8206,-111.686,UNKNOWN
278,Electrocution,Central America,0,1.0,U.S./Mexico Border,30/07/2014,PCOME,Verified,32.2862,-112.15,Mexico
279,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,30/07/2014,PCOME,Verified,31.8778,-111.853,UNKNOWN
280,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,28/07/2014,PCOME,Verified,31.6232,-111.81299999999999,UNKNOWN
281,Drowning,Sub-Saharan Africa,108.0,20.0,Mediterranean,28/07/2014,ANSA Med,Verified,34.4666,13.5791,Survivors from Sub-Saharan Africa
282,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,27/07/2014,PCOME,Verified,31.7914,-112.22,UNKNOWN
283,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,26/07/2014,PCOME,Verified,31.7903,-112.367,UNKNOWN
284,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,24/07/2014,PCOME,Verified,31.8591,-112.365,UNKNOWN
285,Hit by truck,Horn of Africa,0,1.0,Europe,24/07/2014,The Independent,Partially Verified,50.9584,0.175781,Eritrea
286,Drowning,UNKNOWN,14.0,5.0,Mediterranean,21/07/2014,Malta Today,Verified,36.3557,14.0845,UNKNOWN
287,Drowning,UNKNOWN,0,3.0,Mediterranean,19/07/2014,World Bulletin,Verified,33.4442,14.2383,'Mostly African'
288,Drowning,MENA,53.0,2.0,Mediterranean,19/07/2014,Zee News,Verified,31.5818,30.6711,Egypt
288,Drowning,MENA,53.0,2.0,Mediterranean,19/07/2014,Zee News,Verified,31.5818,30.6711,Syrian Arab Republic
289,On board violence,Sub-Saharan Africa,0,29.0,Mediterranean,19/07/2014,Voice of America,Verified,34.5821,14.2163,'Sub-Saharan African'
290,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,17/07/2014,PCOME,Verified,31.7552,-112.206,UNKNOWN
291,Drowning,UNKNOWN,0,3.0,Mediterranean,17/07/2014,Al-Arab Online,Verified,32.8343,13.7192,UNKNOWN
292,Presumed drowning,Sub-Saharan Africa,41.0,,Mediterranean,17/07/2014,The Daily Star,Verified,33.2423,13.1204,Survivors were from Gambia
292,Presumed drowning,Sub-Saharan Africa,41.0,,Mediterranean,17/07/2014,The Daily Star,Verified,33.2423,13.1204,Ghana and Mali
293,Drowning,South East Asia,18.0,2.0,Southeast Asia,15/07/2014,BBC,Verified,6.35306,115.291,Indonesia
294,Drowning,UNKNOWN,109.0,1.0,Mediterranean,14/07/2014,UNHCR,Verified,33.6564,14.5898,UNKNOWN
295,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,13/07/2014,PCOME,Verified,32.14411219,-111.50993799999999,UNKNOWN
296,Presumed drowning,UNKNOWN,0,12.0,Mediterranean,12/07/2014,IANS,Verified,32.9511,13.2042,UNKNOWN
297,Drowning,Middle East/ South Asia,21.0,4.0,Mediterranean,11/07/2014,Greek Reporter,Verified,37.86203134,26.92196211,UNKNOWN
299,Drowning,MENA,188.0,12.0,Mediterranean,06/07/2014,Reuters,Verified,32.9615,13.0888,Syrian Arab Republic
300,UNKNOWN,UNKNOWN,0,13.0,Mediterranean,05/07/2014,IANS,Verified,33.0335,15.293,UNKNOWN
301,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,05/07/2014,PCOME,Verified,31.8871,-112.419,UNKNOWN
302,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,02/07/2014,PCOME,Verified,31.7587,-111.714,UNKNOWN
303,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,02/07/2014,PCOME,Verified,31.733,-111.81200000000001,UNKNOWN
304,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,01/07/2014,PCOME,Verified,31.7307,-111.84200000000001,UNKNOWN
305,Drowning,UNKNOWN,75.0,,Mediterranean,01/07/2014,Yahoo! News,Verified,36.4317,15.8313,UNKNOWN
306,Asphyxiation and crushing,UNKNOWN,0,45.0,Mediterranean,29/06/2014,Oman Daily Observer,Verified,36.22284102,14.68871875,Syrian Arab Republic
306,Asphyxiation and crushing,UNKNOWN,0,45.0,Mediterranean,29/06/2014,Oman Daily Observer,Verified,36.22284102,14.68871875,Eritrea
306,Asphyxiation and crushing,UNKNOWN,0,45.0,Mediterranean,29/06/2014,Oman Daily Observer,Verified,36.22284102,14.68871875,Somalia
306,Asphyxiation and crushing,UNKNOWN,0,45.0,Mediterranean,29/06/2014,Oman Daily Observer,Verified,36.22284102,14.68871875,Cameroon
307,Drowning,Sub-Saharan Africa,4.0,2.0,Mediterranean,29/06/2014,Yahoo! News,Verified,36.1838,12.6233,Syrian Arab Republic
308,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,28/06/2014,PCOME,Verified,31.8661,-112.03299999999999,UNKNOWN
309,Presumed drowning,Horn of Africa,240.0,,Mediterranean,27/06/2014,IOM Rome Office,Verified,34.6033,16.875,Eritrea
310,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,25/06/2014,PCOME,Verified,32.21152864,-111.51405790000001,UNKNOWN
311,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,19/06/2014,PCOME,Verified,31.8556,-111.723,UNKNOWN
312,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,19/06/2014,PCOME,Verified,31.7891,-111.757,UNKNOWN
313,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,18/06/2014,PCOME,Verified,31.9838,-112.375,UNKNOWN
314,Drowning,South East Asia,26.0,9.0,Southeast Asia,18/06/2014,The World Post (Huffington and BIG),Verified,4.66259,99.5451,Indonesia
315,Clubbed/beaten to death,UNKNOWN,0,4.0,Mediterranean,18/06/2014,L'Espresso,Verified,35.2783,-2.96219,Reported as unspecified nationals of Africa
316,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,17/06/2014,PCOME,Verified,31.9407,-112.27799999999999,UNKNOWN
317,UNKNOWN,MENA,0,1.0,Mediterranean,15/06/2014,BBC,Verified,35.9061,12.475,Syrian Arab Republic
318,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,14/06/2014,PCOME,Verified,31.8801,-111.736,UNKNOWN
319,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,14/06/2014,PCOME,Verified,31.9337,-112.01700000000001,UNKNOWN
320,Drowning,UNKNOWN,0,10.0,Mediterranean,14/06/2014,Reuters,Verified,34.2775,14.6338,UNKNOWN
321,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,13/06/2014,PCOME,Verified,32.26897922,-111.49603049999999,UNKNOWN
322,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,12/06/2014,PCOME,Verified,32.0575,-111.666,UNKNOWN
323,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,12/06/2014,PCOME,Verified,32.205999999999996,-111.904,UNKNOWN
324,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,12/06/2014,PCOME,Verified,32.1723,-112.03399999999999,UNKNOWN
325,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,12/06/2014,PCOME,Verified,31.901999999999997,-112.07799999999999,UNKNOWN
327,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,10/06/2014,PCOME,Verified,32.22806172,-111.66870870000001,UNKNOWN
328,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,10/06/2014,PCOME,Verified,32.12,-111.986,UNKNOWN
329,Drowning,UNKNOWN,2.0,3.0,Mediterranean,09/06/2014,The Guardian,Verified,35.358000000000004,12.7826,'African'
330,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,09/06/2014,PCOME,Verified,32.1258,-112.01,UNKNOWN
331,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,09/06/2014,PCOME,Verified,31.9873,-111.861,UNKNOWN
332,Drowning,Sub-Saharan Africa,0,4.0,Mediterranean,08/06/2014,The Guardian,Verified,35.4125,12.3486,Central African Republic
333,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,06/06/2014,PCOME,Verified,32.11413845,-111.27960890000001,UNKNOWN
334,UNKNOWN,UNKNOWN,0,3.0,Mediterranean,05/06/2014,Reuters,Verified,36.4935,13.667,UNKNOWN
335,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,03/06/2014,PCOME,Verified,32.0921,-111.929,Mexico
336,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,01/06/2014,PCOME,Verified,32.24780748,-111.46576340000001,UNKNOWN
337,Drowning,Horn of Africa,0,62.0,Horn of Africa,31/05/2014,New Vision,Verified,12.5331,47.9224,Mostly Ethiopian. Others were Somalian and 2 Yemeni crew
338,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,30/05/2014,PCOME,Verified,32.1316,-112.037,UNKNOWN
339,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,30/05/2014,PCOME,Verified,32.0921,-111.839,UNKNOWN
340,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,28/05/2014,PCOME,Verified,32.1584,-111.919,Mexico
341,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,27/05/2014,PCOME,Verified,32.1235,-111.89,UNKNOWN
342,Asphyxiation,South Asia,0,1.0,Mediterranean,23/05/2014,Afghan immigrant dies in back of truck,Verified,39.5061,20.2655,Afghanistan
343,Fell from truck,North Africa,0,1.0,Europe,23/05/2014,Calais Migrant Solidarity,Verified,50.9513,1.8586900000000002,Sudan
344,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,22/05/2014,PCOME,Verified,32.20486202,-111.45503049999999,UNKNOWN
345,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,21/05/2014,PCOME,Verified,32.1526,-111.861,UNKNOWN
346,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,13/05/2014,PCOME,Verified,32.1607,-111.855,Mexico
347,Drowning,Sub-Saharan Africa,200.0,17.0,Mediterranean,12/05/2014,ANSA Med and Relief Web,Verified,34.7086,15.6665,UNKNOWN
348,Blunt force injuries,Central America,0,1.0,U.S./Mexico Border,10/05/2014,PCOME,Verified,32.0654,-111.30520829999999,UNKNOWN
349,"Starvation, Dehydration, Exhaustion",Sub-Saharan Africa,33.0,13.0,North Africa,09/05/2014,Reuters and Middle East eye,Verified,20.086,5.18555,Niger
350,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,08/05/2014,PCOME,Verified,32.0456,-111.2807834,UNKNOWN
351,UNKNOWN,Horn of Africa,0,1.0,Mediterranean,07/05/2014,ANSA Med,Verified,35.8196,11.7554,Eritrea
352,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,06/05/2014,PCOME,Verified,32.13633713,-111.40998950000001,UNKNOWN
353,Drowning,Sub-Saharan Africa,33.0,44.0,Mediterranean,06/05/2014,Relief Web/UNHCR,Verified,33.1045,14.3481,UNKNOWN
354,Drowning,MENA,7.0,22.0,Mediterranean,05/05/2014,BBC,Verified,37.84843322,27.111533500000004,UNKNOWN
355,Drowning,Horn of Africa,0,4.0,Mediterranean,02/05/2014,Relief Web,Verified,32.6801,15.9961,Eritrea
355,Drowning,Horn of Africa,0,4.0,Mediterranean,02/05/2014,Relief Web,Verified,32.6801,15.9961,Ethiopia
355,Drowning,Horn of Africa,0,4.0,Mediterranean,02/05/2014,Relief Web,Verified,32.6801,15.9961,Somalia
356,Fell from truck,Horn of Africa,0,1.0,Europe,02/05/2014,Calais Migrant Solidarity,Verified,50.9513,1.8586900000000002,Eritrea
357,Drowning,Caribbean,3.0,6.0,Caribbean,01/05/2014,Dominican Today,Verified,18.3079,-69.5819,UNKNOWN
358,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,01/05/2014,PCOME,Verified,32.13281032,-111.5398149,UNKNOWN
359,Drowning,Horn of Africa,40.0,,Mediterranean,30/04/2014,Relief Web,Verified,31.9224,16.5234,Somalia
360,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,30/04/2014,PCOME,Verified,32.0374,-111.631,UNKNOWN
361,Blunt force injuries,Central America,0,1.0,U.S./Mexico Border,27/04/2014,PCOME,Verified,32.13248362,-111.5813491,Mexico
362,Hyperthermia,Central America,0,1.0,U.S./Mexico Border,27/04/2014,PCOME,Verified,32.09096259,-111.54185600000001,Mexico
363,Shot,UNKNOWN,0,1.0,U.S./Mexico Border,23/04/2014,PCOME,Verified,32.12468768,-111.6389622,UNKNOWN
364,Shot,East Asia,0,5.0,Southeast Asia,21/04/2014,New York Times,Verified,21.5928,107.493,China (ethnic Uighur)
365,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,18/04/2014,PCOME,Verified,32.2119,-111.99600000000001,UNKNOWN
366,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,17/04/2014,PCOME,Verified,32.1991,-111.82,UNKNOWN
367,Drowning,MENA,1.0,8.0,Mediterranean,16/04/2014,World Bulletin,Verified,38.66920827,26.63088828,Syrian Arab Republic
368,UNKNOWN,Central America,0,1.0,U.S./Mexico Border,14/04/2014,PCOME,Verified,32.11650223,-111.4944827,UNKNOWN
369,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,14/04/2014,PCOME,Verified,32.19563524,-111.56660249999999,UNKNOWN
370,Unknown (skeletal remains),Central America,0,1.0,U.S./Mexico Border,14/04/2014,PCOME,Verified,32.17472481,-111.4080442,UNKNOWN
371,"Hyperthermia, Abandoned by smugglers in the desert",Horn of Africa,0,10.0,North Africa,14/04/2014,Agence France Presse,Verified,23.3112,21.8569,Sudan (6)
371,"Hyperthermia, Abandoned by smugglers in the desert",Horn of Africa,0,10.0,North Africa,14/04/2014,Agence France Presse,Verified,23.3112,21.8569,Ethiopia (2)
